id,is_disaster,disaster_type,disaster_severity,Resources/Help Type needed,location_mentioned,severity_score
6155,False,None,None,None,"Delta, Nigeria, Bayelsa",0
6157,False,None,None,None,UK,0
6158,False,None,None,None,Unknown,0
6161,False,None,None,None,Unknown,0
6168,False,None,None,None,#HDYNATION,0
6172,False,None,None,None,Unknown,0
6176,False,None,None,None,Unknown,0
6177,False,None,None,None,"Ukraine, donbas",0
6179,False,None,None,None,"Lagos, Bayelsa",0
6180,True,Criminal Activity,Mild,Law Enforcement,"Nigeria, Enugu",2
6182,False,None,None,None,Unknown,0
6186,False,None,None,None,"Saint Petersburg, FL",0
6189,False,None,None,None,Unknown,0
6190,False,None,None,None,Unknown,0
6194,False,None,None,None,Unknown,0
6204,False,None,None,None,Roermond,0
6205,False,None,None,None,Unknown,0
6209,False,None,None,None,Unknown,0
6210,False,None,None,None,Unknown,0
6212,False,None,None,None,Unknown,0
6214,False,None,None,None,Amman,0
6221,False,None,None,None,California Central Valley,0
6225,False,None,None,None,Unknown,0
6228,False,None,None,None,The Court of Public Opinion.,0
6229,False,None,None,None,"Fairfax, VA",0
6231,False,None,None,None,Unknown,0
6235,True,Criminal Activity,Moderate,Law Enforcement,"Washington, D.C.",3
6236,False,None,None,None,Unknown,0
6237,True,Criminal Activity,Moderate,Law Enforcement,America,3
6238,False,None,None,None,Unknown,0
6239,False,None,None,None,"Chinade, Nigeria",0
6242,False,None,None,None,Melbourne,0
6249,False,None,None,None,china,0
6250,False,None,None,None,Georgia,0
6251,False,None,None,None,"sydney, australia",0
6252,False,None,None,None,Italy,0
6260,False,None,None,None,Unknown,0
6264,False,None,None,None,Unknown,0
6266,False,None,None,None,Maryland,0
6270,False,None,None,None,http://wingssilverwork.com,0
6275,False,None,None,None,"darwins, au",0
6279,False,None,None,None,Unknown,0
6280,False,None,None,None,russia,0
6284,False,None,None,None,france,0
6285,True,Hostage,Severe,Medical,U.S.A. - Global Members Site,4
6286,True,Hostage,Moderate,Police,"Rochester, NY",3
6287,True,Hostage,Severe,Political,"Moncton, NB",5
6288,False,None,None,None,Unknown,0
6289,True,Hostage,Moderate,Police,Unknown,3
6290,False,None,None,None,"Limerick, Ireland.",0
6291,True,Hostage,Severe,Political,"Seattle, WA",5
6295,True,Hostage,Moderate,Police,"Long Island, New York",3
6298,True,Hostage,Severe,Political,"Lahore, Pakistan",5
6307,True,Hostage,Severe,Political,Unknown,5
6308,False,None,None,None,Unknown,0
6309,True,Hostage,Severe,Political,Unknown,5
6313,False,None,None,None,Niels Groeneveld / RedSocks,0
6316,True,Hostage,Severe,Political,LA,4
6319,False,None,None,None,Southern California,0
6321,False,None,None,None,"Columbus, OH",0
6324,False,None,None,None,Unknown,0
6327,True,Hostage,Moderate,Police,Behavioral Analysis Unit (BAU),3
6333,True,Hostage,Severe,Political,Cairo,5
6351,True,Hostage,Moderate,Police,Brentwood uk,3
6352,False,None,None,None,france,0
6353,False,None,None,None,Unknown,0
6357,False,None,None,None,China,0
6359,True,Hostage,Severe,Political,USA,5
6360,False,None,None,None,India,0
6364,True,Hostage,Severe,Shelter,The Universe,5
6367,False,None,None,None,"Hubli, Karnataka",0
6368,True,Hostage,Moderate,Police,my USA,3
6377,True,Hostage,Severe,Shelter,Rocky Mountains,5
6378,True,Hostage,Severe,Shelter,Rocky Mountains,5
6379,False,None,None,None,Unknown,0
6381,True,Hostage,Severe,Shelter,Unknown,5
6390,False,None,None,None,Unknown,0
6401,False,None,None,None,Unknown,0
6408,True,Hurricane,Severe,Shelter,"San Francisco, CA",4
6409,True,Hurricane,Mild,None,Unknown,2
6411,False,None,None,None,"San Antonio, TX",0
6419,False,None,None,None,melbs 1/2,0
6424,True,Hurricane,Moderate,Information,Hawaii,3
6426,True,Hurricane,Severe,Relief,"Astoria, NY",4
6428,False,None,None,None,"Tuscumbia, AL",0
6431,False,None,None,None,MS,0
6432,True,Hurricane,Moderate,Relief,Worldwide,3
6433,False,None,None,None,Dublin,0
6435,True,Bombing,Moderate,Medical,bangalore,3
6437,False,None,None,None,"tacompton, washington",0
6439,True,Bombing,Severe,Medical,South Africa Braamfontein,4
6442,False,None,None,None,The North Coast,0
6444,True,Bombing,Moderate,Medical,Unknown,3
6447,True,Bombing,Mild,Medical,USA,2
6456,True,Bombing,Mild,Medical,"United States, Ohio",2
6457,False,None,None,None,"Washington, DC",0
6460,False,None,None,None,Unknown,0
6468,False,None,None,None,Nj ?? Az,0
6471,True,Bombing,Moderate,Medical,India,3
6475,False,None,None,None,"Richmond, VA, USA",0
6476,True,Bombing,Moderate,Medical,INDIA,3
6479,True,Bombing,Moderate,Medical,Pune,3
6483,True,Explosion,Mild,Medical,Neelum Valley,2
6487,True,Fire,Moderate,Firefighting,"chapel hill, cary n.c.",3
6488,False,None,None,None,Edmonton,0
6489,False,None,None,None,Unknown,0
6496,False,None,None,None,"Glendale, AZ",0
6498,False,None,None,None,North Carolina,0
6502,False,None,None,None,Unknown,0
6503,False,None,None,None,Unknown,0
6507,True,Accident,Mild,Medical,"San Francisco, CA",2
6508,False,None,None,None,Unknown,0
6509,True,Accident,Moderate,Medical,Saint Petersburg FL,3
6517,False,None,None,None,Unknown,0
6521,False,None,None,None,"Phoenix, AZ",0
6522,False,None,None,None,Michigan,0
6524,False,None,None,None,"Michigan, USA",0
6526,False,None,None,None,Fantasy Land,0
6531,False,None,None,None,Unknown,0
6533,False,None,None,None,"Kibworth Beauchamp, England",0
6538,False,None,None,None,3/12 + Jake Miller,0
6539,True,Accident,Mild,Medical,Silver Spring,2
6544,True,Accident,Mild,Medical,Silver Spring,2
6557,False,None,None,None,www.dorsavi.com,0
6558,False,None,None,None,Unknown,0
6562,False,None,None,None,Unknown,0
6563,False,None,None,None,Las Vegas,0
6564,False,None,None,None,Unknown,0
6574,False,None,None,None,All Round The World,0
6578,False,None,None,None,Las Vegas,0
6581,False,None,None,None,Unknown,0
6584,False,None,None,None,Unknown,0
6587,False,None,None,None,"Bellingham, WA",0
6589,False,None,None,None,Searching for Rivendell,0
6590,False,None,None,None,"New York, NY",0
6592,False,None,None,None,"Shrewsbury, England",0
6595,True,Environmental,Mild,Cleanup,Mexican beaches,2
6599,False,None,None,None,GroÌÙdeutsches Reich,0
6600,False,None,None,None,"Los Angeles, CA",0
6606,False,None,None,None,"Beijing,China",0
6609,False,None,None,None,San Diego,0
6612,False,None,None,None,"Ottawa, Ontario",0
6615,False,None,None,None,Chicagoland,0
6618,False,None,None,None,"Dallas, TX",0
6620,False,None,None,None,Unknown,0
6623,True,Flood,Moderate,Shelter,Unknown,3
6633,False,None,None,None,That London,0
6639,True,Flood,Moderate,Shelter,Manipur,3
6640,False,None,None,None,NY,0
6641,True,Flood,Moderate,Shelter,Punjab,3
6645,False,None,None,None,Unknown,0
6650,False,None,None,None,Wickford,0
6651,False,None,None,None,Unknown,0
6652,True,Landslide,Moderate,Shelter,Florence,3
6657,False,None,None,None,Unknown,0
6659,False,None,None,None,Unknown,0
6666,True,Landslide,Moderate,SearchAndRescue,Unknown,3
6671,False,None,None,None,"New Delhi, Delhi",0
6673,True,Landslide,Mild,None,southern Indiana,2
6674,False,None,None,None,Unknown,0
6677,False,None,None,None,Unknown,0
6680,False,None,None,None,Shangri-La,0
6684,False,None,None,None,"Morgantown, WV",0
6685,False,None,None,None,Unknown,0
6691,False,None,None,None,Unknown,0
6692,False,None,None,None,Unknown,0
6696,True,Landslide,Mild,Repair,Southpointe Boulevard,2
6698,False,None,None,None,Unknown,0
6704,False,None,None,None,Philippines,0
6705,False,None,None,None,trinity nc,0
6710,False,None,None,None,Unknown,0
6713,False,None,None,None,Unknown,0
6715,False,None,None,None,"New York, NY",0
6717,False,None,None,None,Budgam kashmir,0
6718,False,None,None,None,"Missouri, USA",0
6720,False,None,None,None,somewhere over the rainbow,0
6728,False,None,None,None,Unknown,0
6732,False,None,None,None,"Los Angeles, CA",0
6733,False,None,None,None,Unknown,0
6739,False,None,None,None,Unknown,0
975,False,None,None,None,"Newburgh, NY",0
980,False,None,None,None,"New Bedford, MA",0
988,False,None,None,None,Paradise,0
989,False,None,None,None,Outer Rim,0
995,False,None,None,None,"California, USA",0
1000,False,None,None,None,bkk,0
1003,False,None,None,None,nan,0
1007,False,None,None,None,nan,0
1011,False,None,None,None,ZIKKO'S HQ,0
1012,False,None,None,None,"West Hollywood, CA",0
1013,True,Fire,Moderate,Firefighting,Unknown,3
1014,False,None,None,None,"Crawley, England",0
1016,True,Fire,Severe,"Firefighting, Medical",Northern California,5
1019,False,None,None,None,"Montreal,QC",0
1025,False,None,None,None,"Intramuros, Manila",0
1027,False,None,None,None,Your screen,0
1028,True,Fire,Moderate,Firefighting,California,3
1030,False,None,None,None,"Dublin,Ireland",0
1033,False,None,None,None,Nepal,0
1034,False,None,None,Medical,Mass,0
1039,False,None,None,None,nan,0
1046,False,None,None,None,"London, England",0
1047,False,None,None,None,Sherbrooke & MontrÌ©al,0
1053,False,None,None,None,"Northeast, Ohio",0
1055,False,None,None,Medical,Orlando,0
1056,False,None,None,None,"Louisville, KY",0
1059,False,None,None,Medical,Outworld,0
1060,False,None,None,Medical,Terre Haute,0
1063,False,None,None,Medical,nan,0
1064,False,None,None,None,psalms 27:1,0
1068,False,None,None,None,slytherin,0
1076,False,None,None,None,"Windy City, Land of the Snakes",0
1086,False,None,None,None,35% gay. 65% water.,0
1087,False,None,None,None,"Chicago, IL",0
1089,False,None,None,None,Oh.,0
1092,False,None,None,None,indiana,0
1095,False,None,None,None,nan,0
1096,False,None,None,None,cucumber squad,0
1097,False,None,None,None,nan,0
1100,False,None,None,None,8.27.14 & 7.28.15,0
1101,False,None,None,None,she/her,0
1107,True,Bombing,Severe,"Medical, Psychological",Unknown,5
1108,False,None,None,None,nan,0
1111,False,None,None,None,Texas,0
1115,False,None,None,None,"Coos Bay, OR",0
1116,True,Bombing,Severe,"Medical, Rescue",Unknown,5
1121,False,None,None,None,Romans 1:16,0
1125,False,None,None,None,Your Girl's Pussy,0
1127,False,None,None,None,twitch.tv/dgn_esports,0
1131,False,None,None,None,Memphis,0
1133,False,None,None,None,nan,0
1135,False,None,None,None,"Cleveland, Ohio",0
1137,False,None,None,None,"Eldora, IA",0
1140,False,None,None,None,nan,0
1144,False,None,None,None,"Bridgetown, Barbados",0
1147,False,None,None,None,"Stamford, CT",0
1148,False,None,None,None,"Columbus, Ohio",0
1150,False,None,None,None,"Philadelphia, PA",0
1158,False,None,None,None,nan,0
1159,False,None,None,None,"Upper Dicker, England",0
1161,False,None,None,None,centre of attention,0
1163,False,None,None,None,Connecticut,0
1165,False,None,None,None,Highlands Ranch CO,0
1169,False,None,None,None,The other side of the mirror,0
1171,False,None,None,None,Metro Detroit,0
1172,False,None,None,None,"Baltimore, MD",0
1176,False,None,None,None,Sporting capital of the World,0
1180,False,None,None,None,nan,0
1184,False,None,None,None,United States,0
1186,False,None,None,None,mn,0
1187,False,None,None,None,St. Charles MO,0
1192,False,None,None,None,Sunny Florida,0
1193,False,None,None,None,nan,0
1194,False,None,None,None,nan,0
1197,False,None,None,None,New York,0
1200,False,None,None,None,St. Charles MO,0
1205,False,None,None,None,Unknown,0
1210,False,None,None,None,Unknown,0
1216,False,None,None,None,Unknown,0
1220,False,None,None,None,Florida,0
1231,False,None,None,None,Unknown,0
1233,False,None,None,None,"Edwardsville, IL",0
1246,False,None,None,None,Unknown,0
1247,False,None,None,None,Unknown,0
1248,False,None,None,None,The Land of Pleasant Living,0
1255,False,None,None,None,Crescent Moon w/ Wook,0
1256,False,None,None,None,"St Marys, OH",0
1257,False,None,None,None,305 but I'm So St. Louis...,0
1258,False,None,Mild,Medical,"Williamsport, PA",1
1260,False,None,None,None,"Quezon City, National Capital Region",0
1261,False,None,None,None,XIX | 5SOS | Ed Sheeran |,0
1265,False,None,None,None,Unknown,0
1266,False,None,None,None,Unknown,0
1268,False,None,None,None,Unknown,0
1274,False,None,None,None,Puerto Rico,0
1281,False,None,None,None,Waiheke Island,0
1285,False,None,None,None,Singapore,0
1286,False,None,None,None,Unknown,0
1291,False,None,Mild,None,Unknown,1
1292,False,None,None,None,Northampton,0
1295,False,None,None,None,California,0
1299,False,None,None,None,Unknown,0
1306,False,None,None,None,Canada,0
1310,False,None,None,None,Earthrealm,0
1311,False,None,None,None,Baltimore,0
1313,False,None,None,None,Unknown,0
1314,False,None,None,None,Unknown,0
1322,False,None,None,None,Unknown,0
1323,False,None,None,None,Unknown,0
1325,False,None,None,None,Beacon Hills ~ The Glade,0
1329,False,None,None,None,Unknown,0
1330,False,None,None,None,Scout Team,0
1333,False,None,None,None,? the Foothills of SC ?,0
1336,False,None,None,None,Unknown,0
1339,False,None,None,None,somewhere or other,0
1342,False,None,None,None,"Toledo, OH",0
1344,False,None,None,None,Unknown,0
1355,True,Bombing,Severe,Medical,Saudi Arabia,5
1357,False,None,None,None,Unknown,0
1358,False,None,None,None,Unknown,0
1359,False,None,None,None,Los Angeles,0
1364,False,None,None,None,"22714 Ventura Blvd. WHills, CA",0
1366,False,None,None,None,Unknown,0
1367,False,None,None,None,Unknown,0
1370,False,None,None,None,Unknown,0
1373,False,None,None,None,Northern Scandinavia,0
1377,False,None,None,None,Australia,0
1386,False,None,None,None,New York,0
1387,False,None,None,None,Salt Lake City,0
1392,False,None,None,None,Unknown,0
1397,False,None,None,None,New York,0
1398,False,None,None,None,Unknown,0
1400,False,None,None,None,Unknown,0
1403,False,None,None,None,Las Vegas,0
1404,False,None,None,None,Dalton,0
1410,False,None,None,None,New York,0
1413,False,None,None,None,Unknown,0
1416,False,None,None,None,Paignton,0
1417,False,None,None,None,Unknown,0
1423,True,Other,Severe,"Medical, Psychological",DC Metro Area,5
1424,False,None,None,None,Paignton,0
1426,False,None,None,None,Orlando,0
1427,False,None,None,None,"Rowlett, TX",0
1428,False,None,None,None,New York,0
1430,False,None,None,None,"Bloemfontein, Free State",0
1434,False,None,None,None,Don't stalk me- thanks,0
1435,False,None,None,None,North West,0
1437,False,None,None,None,"On The Island: Nassau, Bahamas",0
1438,False,None,None,None,"University, FL",0
1442,False,None,None,None,Harlem,0
1446,False,None,None,None,Canada,0
1451,False,None,None,None,Wolfgangmuzic@gmail.com,0
1457,False,None,None,None,Unknown,0
1461,False,None,None,None,O-Town,0
1462,False,None,None,None,Botswana Gaborone,0
1465,False,None,None,None,"Dirty Bay, CA",0
1468,False,None,None,None,Unknown,0
1469,False,None,None,None,"Broward, Miami, Tally",0
1471,False,None,None,None,Pluto,0
1476,False,None,None,None,Cape Town,0
1478,False,None,None,None,Unknown,0
1481,False,None,None,None,Unknown,0
1489,False,None,None,None,"West Monroe, Louisiana",0
1490,False,None,None,None,CLEVELAND,0
1492,True,Bombing,Severe,Medical,Yemen,5
1496,False,None,None,None,Unknown,0
1512,False,None,None,None,"Alexandria, VA",0
1516,False,None,None,None,Unknown,0
1517,False,None,None,None,Unknown,0
1528,False,None,None,None,Unknown,0
1529,False,None,None,None,"NYC, ??, VAN",0
1536,True,Bombing,Severe,Medical,Hiroshima,5
1539,False,None,None,None,Unknown,0
1541,False,None,None,None,"San Antonio, TX",0
1542,False,None,None,None,"Texas, USA",0
1548,True,Bombing,Severe,Medical,Hiroshima,5
1550,False,None,None,None,"Tinley Park, IL",0
1551,False,None,None,None,Oakland,0
1552,True,Bombing,Severe,Medical,Nagasaki,5
1557,True,Bombing,Severe,Medical,Unknown,5
1563,False,None,None,None,"Long Beach, Dublin, Amsterdam",0
1564,False,None,None,None,shanghai,0
1565,False,None,None,None,VI~D[M]V,0
1566,True,Bombing,Severe,Medical,SHIBUYA TOKYO JAPAN,5
1571,False,None,None,None,Unknown,0
1578,False,None,None,None,Unknown,0
1581,True,Bombing,Severe,Medical,Unknown,5
1583,False,None,None,None,Unknown,0
1584,False,None,None,None,Ventura County,0
1586,True,Bombing,Severe,Medical,"New York, Hiroshima",5
1589,True,Bombing,Severe,Medical,Hiroshima,5
1592,True,Bombing,Severe,Medical,Hiroshima,5
1598,True,Bombing,Severe,Medical,"Jaipur, Rajasthan, Hiroshima",5
1606,False,None,None,None,#uniteblue,0
1612,False,None,None,None,"Vernal, Utah",0
1616,False,None,None,None,Unknown,0
1620,False,None,None,None,Birmingham.,0
1624,False,None,None,None,Jon Bellion | Luke Christopher,0
1629,True,Bombing,Severe,Medical,Hiroshima,5
1630,True,Bombing,Severe,None,These United States,4
1635,True,Bombing,Severe,Medical,"Tokyo JAPAN, Hiroshima",5
1640,True,Bombing,Severe,Medical,"Philippines, Hiroshima",5
1641,True,Bombing,Severe,Medical,"South East Asia, Hiroshima",5
1642,True,Bombing,Severe,Medical,"London, Hiroshima",5
1651,True,Bombing,Severe,Medical,Hiroshima,5
1655,True,Bombing,Severe,Medical,"Philippines, Hiroshima",5
1656,True,Bombing,Severe,Medical,"Kill Devil Hills, Hiroshima",5
1659,True,Bombing,Severe,Medical,"Derbyshire, England, Hiroshima",5
1664,True,Bombing,Severe,Medical,"Philippines, Hiroshima",5
1667,True,Bombing,Severe,Medical,Hiroshima,5
1668,True,Bombing,Severe,Medical,"Earth, Hiroshima",5
1674,False,None,None,None,"London, United Kingdom",0
1678,False,None,None,None,Saint-Petersburg,0
1680,True,Bridge Collapse,Moderate,Medical,Unknown,3
1681,True,Bridge Collapse,Severe,Shelter,"Nigeria, Oworoshoki Third mainland bridge",4
1682,True,Bridge Collapse,Moderate,None,"New York City, Mpls/St. Paul, Minneapolis",3
1685,False,None,None,None,"India, Trent Bridge",0
1695,True,Bridge Collapse,Moderate,Medical,Unknown,3
1696,True,Bridge Collapse,Moderate,None,Minneapolis St. Paul Minnesota,3
1697,False,None,None,None,Unknown,0
1704,False,None,None,None,Trent Bridge,0
1708,False,None,None,None,"manchester, UK, Trent Bridge",0
1711,True,Bridge Collapse,Moderate,Medical,Mexico,3
1713,False,None,None,None,Trent Bridge,0
1714,False,None,None,None,"United Kingdom, Trent Bridge",0
1717,True,Bridge Collapse,Moderate,Medical,Swiss Metropol Hotel,3
1729,False,None,None,None,"Liverpool, England",0
1730,False,None,None,None,Unknown,0
1732,False,None,None,None,Unknown,0
1734,False,None,None,None,Unknown,0
1736,False,None,None,None,Unknown,0
1738,False,None,None,None,Unknown,0
1742,False,None,None,None,Unknown,0
1743,False,None,None,None,Unknown,0
1746,False,None,None,None,Rochester NY,0
1748,True,Fire,Moderate,Firefighting,Port Coquitlam,3
1749,False,None,None,None,New Jersey,0
1751,False,None,None,None,Unknown,0
1758,False,None,None,None,Unknown,0
1764,True,Fire,Moderate,Firefighting,Antioch,3
1765,False,None,None,None,Unknown,0
1777,False,None,None,None,Wellington,0
1778,False,None,None,None,"Tempe, Arizona",0
1781,False,None,None,None,Unknown,0
1782,False,None,None,None,Unknown,0
1783,True,Fire,Moderate,Firefighting,Apartments across the street,3
1785,False,None,None,None,Unknown,0
1788,True,Fire,Severe,Firefighting,Downtown Hinton OK,4
1793,True,Bombing,Severe,"Medical, Shelter",Gorlovka,5
1794,True,Fire,Moderate,Firefighting,Groton CT,3
1795,True,Bombing,Severe,"Medical, Shelter","Taiz - Yemen, Tahreer st buildings",5
1797,True,Fire,Moderate,Firefighting,Niceville,3
1800,True,Fire,Moderate,Firefighting,"Manchester, 2nd Street",3
1801,True,Fire,Moderate,Firefighting,Aldwark - NYorks,3
1805,True,Fire,Moderate,Medical,Manchester NH,3
1806,True,Fire,Severe,Firefighting,Downtown Hinton OK,4
1819,False,None,None,None,Melbourne,0
1820,True,Fire,Moderate,Firefighting,"Kalispell, Montana",3
1825,True,Fire,Moderate,Shelter,Nellis & Cheyenne,3
1828,False,None,None,Medical,Unknown,0
1829,False,None,None,None,Unknown,0
1830,False,None,None,None,"Dallas, Texas",0
1839,True,Bombing,Severe,None,Unknown,5
1843,False,None,None,None,Unknown,0
1844,False,None,None,None,Indiana,0
1846,False,None,None,None,"St. Louis, MO",0
1849,False,None,None,None,Unknown,0
1850,False,None,None,None,"Indianapolis, IN",0
1854,False,None,None,None,Unknown,0
1855,False,None,None,None,Unknown,0
1858,False,None,None,None,Unknown,0
1859,False,None,None,Medical,Unknown,0
1862,False,None,None,None,"New Jersey, USA",0
1867,False,None,None,None,Unknown,0
1868,False,None,None,None,NYC ?? PA,0
1871,False,None,None,None,Unknown,0
1872,False,None,None,Medical,"Pasadena, CA",0
1874,True,Flood,Moderate,Shelter,Unknown,3
1876,False,None,None,Medical,Unknown,0
1879,False,None,None,None,SoCal,0
1884,False,None,None,None,Unknown,0
1891,False,None,None,None,Los Angeles,0
1894,False,None,None,None,Unknown,0
1896,False,None,None,None,Unknown,0
1902,True,Fire,Mild,None,CA,1
1903,False,None,None,None,Unknown,0
1904,False,None,None,None,Unknown,0
1906,False,None,None,None,Unknown,0
1907,False,None,None,None,Pakistan,0
1912,False,None,None,Medical,"Detroit, MI",0
1913,False,None,None,None,Unknown,0
1923,False,None,None,None,Unknown,0
1926,False,None,None,None,Ontario Canada,0
1928,False,None,None,None,Unknown,0
1930,True,Fire,Moderate,Firefighting,Antioch,3
1931,False,None,None,None,"Dublin City, Ireland",0
1934,False,None,None,None,Unknown,0
1936,False,None,None,None,Unknown,0
1944,True,Fire,Severe,Firefighting,CA,4
1946,False,None,None,None,Unknown,0
1635,False,None,None,None,"Hiroshima, Tokyo JAPAN",0
1640,False,None,None,None,"Hiroshima, Philippines",0
1641,False,None,None,None,"Hiroshima, South East Asia",0
1642,False,None,None,None,"Hiroshima, London",0
1651,False,None,None,None,Hiroshima,0
1655,False,None,None,None,"Hiroshima, Philippines",0
1656,False,None,None,None,"Hiroshima, Kill Devil Hills",0
1659,False,None,None,None,"Hiroshima, Derbyshire, England",0
1664,False,None,None,None,"Hiroshima, Philippines",0
1667,False,None,None,None,Hiroshima,0
1668,True,Bombing,Severe,Medical,Hiroshima,5
1674,False,None,None,None,"Trent Bridge, London, United Kingdom",0
1678,False,None,None,None,"United States, Saint-Petersburg",0
1680,True,Bridge Collapse,Moderate,Medical,Unknown,3
1681,True,Building Collapse,Moderate,Shelter,"church B/stop Oworoshoki Third mainland bridge, Nigeria",3
1682,True,Bridge Collapse,Moderate,Medical,"Minneapolis Bridge, Minneapolis, New York City & Mpls/St. Paul",3
1685,False,None,None,None,"Trent Bridge, India",0
1695,True,Bridge Collapse,Moderate,Medical,Unknown,3
1696,True,Bridge Collapse,Moderate,Medical,"Minneapolis Bridge, Minneapolis St. Paul Minnesota",3
1697,False,None,None,None,US,0
1704,False,None,None,None,"Trent Bridge, Australia",0
1708,False,None,None,None,"Trent Bridge, manchester, UK",0
1711,True,Bridge Collapse,Moderate,Medical,central Mexico,3
1713,False,None,None,None,"Trent Bridge, Australia",0
1714,False,None,None,None,"Trent Bridge, United Kingdom",0
1717,True,Bridge Collapse,Moderate,Medical,Swiss,3
1729,False,None,None,None,"Liverpool, England",0
1730,False,None,None,None,y/e/l,0
1732,False,None,None,None,Unknown,0
1734,False,None,None,None,Unknown,0
1736,False,None,None,None,Unknown,0
1738,False,None,None,None,Unknown,0
1742,False,None,None,None,Unknown,0
1743,False,None,None,None,Unknown,0
1746,False,None,None,None,Rochester NY,0
1748,True,Fire,Moderate,Medical,"Port Coquitlam, Sunshine Coast of BC",3
1749,False,None,None,None,New Jersey,0
1751,False,None,None,None,Cin City,0
1758,False,None,None,None,Unknown,0
1764,True,Fire,Moderate,Medical,"Antioch, San Francisco, CA",3
1765,False,None,None,None,US of Eh,0
1777,False,None,None,None,"Old Govt Buildings Wgton, Wellington",0
1778,False,None,None,None,"Mighty Tempe, Arizona",0
1781,False,None,None,None,Unknown,0
1782,False,None,None,None,Unknown,0
1783,True,Fire,Moderate,"Medical, Shelter",Unknown,3
1785,False,None,None,None,Fallen TX,0
1788,True,Fire,Severe,"Medical, Shelter","Downtown Hinton OK, Las Vegas",4
1793,True,Bombing,Severe,"Medical, Shelter",Gorlovka,5
1794,True,Fire,Moderate,Medical,Groton CT,3
1795,True,Bombing,Severe,"Medical, Shelter",Taiz - Yemen,5
1797,True,Fire,Mild,Medical,Niceville,2
1800,True,Fire,Moderate,Medical,"Manchester, New Hampshire",3
1801,True,Fire,Mild,Animal Rescue,"Aldwark - NYorks, Yorkshire and London",2
1805,True,Fire,Moderate,Medical,"Manchester NH, Boston",3
1806,True,Fire,Severe,"Medical, Shelter","Downtown Hinton OK, Las Vegas, Nevada",4
1819,False,None,None,None,"Melbourne, Sydney Australia",0
1820,True,Fire,Moderate,"Medical, Shelter","Kalispell, Montana",3
1825,True,Fire,Moderate,Shelter,"Nellis & Cheyenne, Las Vegas, NV",3
1828,False,None,None,Medical,Unknown,0
1829,False,None,None,None,Unknown,0
1830,False,None,None,None,"Dallas, Texas",0
1839,True,Bombing,Severe,None,Poyth WesssterrrnnOystrayahhh,5
1843,False,None,None,None,Unknown,0
1844,False,None,None,None,Indiana,0
1846,False,None,None,None,"St. Louis, MO",0
1849,False,None,None,None,Unknown,0
1850,False,None,None,None,"Indianapolis, IN",0
1854,False,None,None,None,"Ecruteak City, Johto",0
1855,False,None,None,None,"Ann Arbor, MI",0
1858,False,None,None,None,"North Bellmore, NY",0
1859,False,None,None,Medical,"Hutchinson, MN",0
1862,False,None,None,None,"New Jersey, USA",0
1867,False,None,None,None,Unknown,0
1868,False,None,None,None,"NYC, PA",0
1871,False,None,None,None,Mumbai,0
1872,False,None,None,Medical,"Pasadena, CA",0
1874,True,Flood,Moderate,Shelter,"Conover, NC",3
1876,False,None,None,Medical,nan,0
1879,False,None,None,None,SoCal,0
1884,False,None,None,None,nan,0
1891,False,None,None,None,Los Angeles/ Las Vegas/ Boston,0
1894,False,None,None,None,gateway regional hs,0
1896,False,None,None,None,nan,0
1902,True,Fire,Moderate,Shelter,CA,3
1903,False,None,None,None,nan,0
1904,False,None,None,None,"TÌÁchira, Venezuela",0
1906,False,None,None,None,London,0
1907,False,None,None,None,faisalabad,0
1912,False,None,None,Medical,"Detroit, MI",0
1913,False,None,None,None,nan,0
1923,True,Fire,Moderate,None,Seattle,3
1926,False,None,None,None,"Austin Texas, Ontario Canada",0
1928,True,Fire,Moderate,None,"Epic City, BB.",3
1930,True,Fire,Moderate,Shelter,Antioch,3
1931,False,None,None,None,"Dublin City, Ireland",0
1934,False,None,None,None,SW London (RBK),0
1936,False,None,None,None,nan,0
1944,True,Fire,Severe,Shelter,CA,4
1946,False,None,None,None,nan,0
1947,False,None,None,None,US of Eh,0
1958,False,None,None,None,nan,0
1964,False,None,None,None,San Francisco,0
1970,False,None,None,None,San Diegohhjhhhhhghghpjg,0
1974,False,None,None,None,The Internet & NYC,0
1977,True,Fire,Moderate,None,Dundee,3
1978,True,Fire,Mild,None,nan,2
1982,True,Fire,Severe,Medical,Albania,4
1984,True,Fire,Mild,None,South Africa,2
1988,False,None,None,None,"Melbourne, Australia",0
1993,False,None,None,None,Australia Blue Mountains,0
1997,False,None,None,None,$$$,0
1998,True,Fire,Severe,Medical,Albania,4
2002,False,None,None,None,London,0
2004,False,None,None,None,"Scotland, United Kingdom",0
2005,False,None,None,None,NSW,0
2008,False,None,None,None,nan,0
2011,False,None,None,None,Ellixton London's 33rd Borough,0
2013,False,None,None,None,nan,0
2018,False,None,None,None,nan,0
2021,False,None,None,None,Afghan,0
2025,False,None,None,None,"Auckland, New Zealand",0
2029,True,Bombing,Severe,Medical,Hiroshima and Nagasaki,5
2030,False,None,None,None,Worldwide,0
2032,False,None,None,None,"San Francisco, Los Angeles",0
2037,False,None,None,None,nan,0
2041,False,None,None,None,"Arizona, USA",0
2044,False,None,None,None,nan,0
2048,False,None,None,None,Yemen,0
2052,False,None,None,None,Nashville,0
2053,False,None,None,None,Iwo Jima and Okinawa,0
2054,False,None,None,None,Japan,0
2062,False,None,None,None,Canada,0
2065,False,None,None,None,Scottsdale AZ,0
